Participant,Item,EventIndex,EventTime,TimeSinceLastEvent,TotalItemTime,Results.reception.time,Controller.name,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,Subject,age,group,item,itemCond,Sentence1,Sentence1Cond,Sentence2,Sentence2Cond,Sentence3,Sentence3Cond,Sentence4,Sentence4Cond,Sentence5,Sentence5Cond,Sentence6,Sentence6Cond,Sentence7,Sentence7Cond,Sentence8,Sentence8Cond,Comments,final_graphs,object,object_2,location_2,distance
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I saw this place.', (2, 2))",I saw this place.,I urge all wise parishioners to come see Gus.,"(8, 13)",12.529964086141668
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I saw this place.', (2, 2))",I saw this place.,Patrick made a distraught phone call to Tom.,"(28, 11)",27.51363298439521
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I saw this place.', (2, 2))",I saw this place.,He knows his bees.,"(30, 1)",28.0178514522438
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I saw this place.', (2, 2))",I saw this place.,I had the mechanic working feverishly to get my motor replaced .,"(8, 11)",10.816653826391969
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('In the end, John kept his promise.', (28, 12))","In the end, John kept his promise.",I urge all wise parishioners to come see Gus.,"(8, 13)",20.024984394500787
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('In the end, John kept his promise.', (28, 12))","In the end, John kept his promise.",Patrick made a distraught phone call to Tom.,"(28, 11)",1.0
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('In the end, John kept his promise.', (28, 12))","In the end, John kept his promise.",He knows his bees.,"(30, 1)",11.180339887498949
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('In the end, John kept his promise.', (28, 12))","In the end, John kept his promise.",I had the mechanic working feverishly to get my motor replaced .,"(8, 11)",20.024984394500787
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I urge all wise parishioners to come see Gus.', (8, 13))",I urge all wise parishioners to come see Gus.,Patrick made a distraught phone call to Tom.,"(28, 11)",20.09975124224178
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I urge all wise parishioners to come see Gus.', (8, 13))",I urge all wise parishioners to come see Gus.,He knows his bees.,"(30, 1)",25.059928172283335
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I urge all wise parishioners to come see Gus.', (8, 13))",I urge all wise parishioners to come see Gus.,I had the mechanic working feverishly to get my motor replaced .,"(8, 11)",2.0
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('Patrick made a distraught phone call to Tom.', (28, 11))",Patrick made a distraught phone call to Tom.,He knows his bees.,"(30, 1)",10.198039027185569
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('Patrick made a distraught phone call to Tom.', (28, 11))",Patrick made a distraught phone call to Tom.,I had the mechanic working feverishly to get my motor replaced .,"(8, 11)",20.0
